SiO2 Al2O3 CaO Na2O MgO B2O3 Li2O GeO2 K2O P2O5 BaO
71.4 10.93 0.05 2.41 1.96 6.73 6.44 0.0 0.0 0.03 0.0
68.52 12.41 0.06 2.44 3.4 6.78 6.31 0.0 0.0 0.03 0.0
66.98 13.55 1.5 2.38 1.97 6.52 7.02 0.0 0.0 0.03 0.0
66.06 13.52 1.5 2.4 2.92 6.51 7.01 0.0 0.0 0.03 0.0
64.94 13.61 1.51 2.42 3.92 6.51 7.01 0.0 0.0 0.03 0.0
66.2 14.47 1.49 2.42 1.96 6.45 6.93 0.0 0.0 0.03 0.0
65.09 15.53 1.5 2.39 1.97 6.37 7.07 0.0 0.0 0.03 0.0
65.25 15.65 1.46 2.42 1.9 6.35 6.88 0.0 0.0 0.04 0.0
71.02 9.67 1.51 0.1 0.51 10.15 7.01 0.0 0.0 0.0 0.0
71.36 9.6 2.44 0.86 0.53 8.59 6.08 0.0 0.0 0.0 0.0
71.33 9.59 1.48 0.87 1.52 8.57 6.1 0.0 0.0 0.0 0.0
73.26 10.55 1.48 1.75 0.52 5.79 6.1 0.0 0.0 0.0 0.0
63.18 15.18 1.51 4.33 1.04 6.74 6.95 0.0 0.0 0.0 0.0
64.02 15.14 1.5 3.49 1.03 5.79 7.97 0.0 0.0 0.0 0.0
62.35 15.06 1.48 3.46 1.03 7.59 7.98 0.0 0.0 0.0 0.0
65.89 15.09 1.5 2.42 1.97 6.13 6.92 0.0 0.0 0.03 0.0
73.78 6.81 0.0 10.01 2.5 0.0 2.0 0.0 2.7 0.0 0.0
72.82 6.89 0.0 11.19 2.1 0.0 2.0 0.0 2.8 0.0 0.0
70.82 7.39 0.0 12.69 2.4 0.0 2.0 0.0 2.5 0.0 0.0
72.2 6.8 0.5 15.5 3.0 0.0 0.5 0.0 1.3 0.0 0.0
72.82 5.99 0.0 12.69 5.0 0.0 1.5 0.0 1.8 0.0 0.0
73.51 7.78 0.0 4.82 0.009995 6.0 5.36 0.0 0.0 2.47 0.0
73.33 7.98 0.0 3.88 0.01 6.29 5.98 0.0 0.0 2.48 0.0
73.47 7.76 0.0 4.35 0.01 6.5 5.39 0.0 0.0 2.47 0.0
73.54 7.52 0.0 4.33 0.01 6.71 5.38 0.0 0.0 2.46 0.0
73.46 8.01 0.0 5.34 0.01 6.21 4.5 0.0 0.0 2.42 0.0
73.57 7.77 0.0 5.31 0.01 6.43 4.44 0.0 0.0 2.42 0.0
73.62 7.52 0.0 5.33 0.01 6.64 4.41 0.0 0.0 2.41 0.0
73.59 7.51 0.0 6.27 0.01 6.68 3.46 0.0 0.0 2.44 0.0
71.54 8.01 0.0 4.32 0.01 8.19 5.42 0.0 0.0 2.45 0.0
71.62 8.03 0.0 5.73 0.01 8.16 3.95 0.0 0.0 2.44 0.0
71.18 8.05 0.0 5.29 0.01 8.61 4.39 0.0 0.0 2.41 0.0
71.74 8.05 0.0 5.28 0.0 8.55 4.41 0.0 0.0 1.92 0.0
70.75 9.08 0.0 6.24 0.01 8.09 4.35 0.0 0.0 1.44 0.0
71.18 8.04 0.0 7.95 0.01 8.6 1.72 0.0 0.0 2.45 0.0
70.72 8.05 0.0 7.88 0.01 9.11 1.75 0.0 0.0 2.43 0.0
70.82 8.08 0.0 6.16 0.01 9.05 3.36 0.0 0.0 2.43 0.0
70.69 8.06 0.0 6.19 0.01 9.02 3.4 0.0 0.0 2.43 0.0
71.78 8.07 0.0 5.7 0.01 8.06 3.85 0.0 0.0 2.43 0.0
71.2 8.24 0.0 5.37 0.01 8.11 4.53 0.0 0.0 2.48 0.0
70.6 8.07 0.0 6.19 0.01 9.13 3.38 0.0 0.0 2.49 0.0
71.0 0.0 10.0 13.0 6.0 0.0 0.0 0.0 0.0 0.0 0.0
73.1 0.5 6.59 13.28 6.2 0.0 0.0 0.0 0.2 0.0 0.0
72.64 0.5 6.56 13.19 6.16 0.0 0.0 0.0 0.2 0.0 0.0
70.91 12.78 0.0 2.43 2.98 1.95 7.95 0.0 0.0 0.0 0.0
71.28 12.93 0.0 1.42 2.99 1.98 7.96 0.0 0.0 0.0 0.0
71.65 13.07 0.0 0.41 3.0 2.0 7.98 0.0 0.0 0.0 0.0
71.65 13.07 0.0 1.41 3.0 2.0 6.98 0.0 0.0 0.0 0.0
71.63 13.07 0.0 3.4 3.0 2.0 5.0 0.0 0.0 0.0 0.0
61.72 9.47 12.21 0.2 13.38 0.0 1.58 0.0 0.06 0.0 0.0
63.57 10.85 12.42 0.18 10.11 0.0 0.94 0.0 0.07 0.0 0.0
63.92 10.34 5.24 0.04 15.94 0.0 1.52 0.0 0.07 0.0 0.0
69.5 12.61 1.5 2.7 1.01 5.79 6.81 0.0 0.0 0.03 0.0
66.36 14.11 1.5 2.67 2.48 5.79 7.01 0.0 0.0 0.03 0.0
70.43 11.43 0.05 2.45 2.44 6.74 6.38 0.0 0.0 0.03 0.0
67.52 13.54 1.49 2.37 1.48 6.51 7.01 0.0 0.0 0.03 0.0
66.71 14.15 1.52 2.42 1.98 6.27 6.87 0.0 0.0 0.03 0.0
63.23 15.11 1.5 3.48 1.03 6.66 7.93 0.0 0.0 0.0 0.0
63.32 15.14 1.48 5.28 1.02 6.77 5.93 0.0 0.0 0.0 0.0
64.98 15.12 1.49 3.5 1.02 4.81 8.03 0.0 0.0 0.0 0.0
62.0 9.0 13.9 0.0 11.99 0.0 1.01 0.0 0.0 0.0 0.0
66.12 12.76 7.57 0.0 4.19 6.29 0.0 0.0 0.0 0.05 2.51
65.41 12.63 6.91 0.0 5.8 6.71 0.0 0.0 0.0 0.05 2.05
64.39 13.08 6.96 0.0 5.84 6.77 0.0 0.0 0.0 0.47 2.06
68.14 12.58 8.8 0.0 1.67 5.33 0.0 0.0 0.0 0.95 0.75
66.38 12.13 9.31 0.0 2.49 6.72 0.0 0.0 0.0 0.47 0.74
70.17 12.46 8.7 0.0 0.83 5.28 0.0 0.0 0.0 0.09 0.74
68.73 12.5 8.61 0.0 1.33 5.97 0.0 0.0 0.0 0.47 0.66
67.46 12.46 8.67 0.0 1.84 6.01 0.0 0.0 0.0 0.48 1.32
66.08 12.29 10.85 0.0 1.68 5.35 0.0 0.0 0.0 1.0 1.32
67.21 12.26 9.63 0.0 1.68 5.34 0.0 0.0 0.0 0.48 1.32
66.39 12.31 9.66 0.0 1.68 5.36 0.0 0.0 0.0 0.96 0.89
68.26 12.46 7.34 0.0 1.7 5.42 0.0 0.0 0.0 0.48 2.24
66.35 12.62 7.45 0.0 1.73 5.5 0.0 0.0 0.0 1.72 1.82
69.06 12.46 8.57 0.0 1.33 5.96 0.0 0.0 0.0 0.24 0.65
68.68 12.49 8.6 0.0 1.33 5.97 0.0 0.0 0.0 0.47 0.66
68.4 12.54 8.64 0.0 1.34 5.99 0.0 0.0 0.0 0.71 0.66
67.59 11.05 7.09 0.0 3.29 7.62 0.0 0.0 0.0 0.47 0.22
69.8 10.0 0.0 5.1 15.0 0.0 0.0 0.0 0.0 0.0 0.0
59.7 20.0 0.0 5.0 3.0 0.0 0.0 0.0 0.0 0.0 12.0
59.7 20.0 0.0 0.0 20.0 0.0 0.0 0.0 0.0 0.0 0.0
52.4 17.5 0.0 0.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0
59.9 15.0 0.0 5.0 15.0 5.0 0.0 0.0 0.0 0.0 0.0
59.9 10.0 0.0 5.0 15.0 10.0 0.0 0.0 0.0 0.0 0.0
72.8 13.0 0.0 1.5 2.0 0.0 9.0 0.0 0.0 0.0 1.5
69.9 5.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
64.9 5.0 0.0 2.0 8.0 20.0 0.0 0.0 0.0 0.0 0.0
74.0 7.0 0.0 4.0 0.0 0.0 0.0 0.0 0.0 0.0 15.0
59.9 20.0 0.0 5.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0
49.9 30.0 0.0 5.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0
67.5 22.5 0.0 0.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0
52.5 17.5 0.0 0.0 30.0 0.0 0.0 0.0 0.0 0.0 0.0
61.63 10.2 9.87 0.23 14.67 0.0 1.56 0.0 0.24 0.0 0.0
61.88 10.52 8.5 0.21 16.17 0.0 0.94 0.0 0.23 0.0 0.0
62.21 10.22 8.18 0.21 15.59 0.0 1.26 0.0 0.34 0.0 0.0
61.47 10.19 10.75 0.23 14.5 0.0 1.45 0.0 0.25 0.0 0.0
61.29 10.22 11.15 0.21 14.88 0.0 1.33 0.0 0.27 0.0 0.0
61.45 11.94 7.58 0.19 15.75 0.0 1.16 0.0 0.15 0.0 0.0
61.24 9.92 6.75 0.23 18.78 0.0 1.04 0.0 0.3 0.0 0.0
61.7 10.4 7.61 0.21 16.8 0.0 1.28 0.0 0.28 0.0 0.0
61.86 10.49 7.74 0.23 16.86 0.0 0.86 0.0 0.24 0.0 0.0
61.34 10.24 11.08 0.21 15.1 0.0 0.77 0.0 0.21 0.0 0.0
62.03 10.28 10.07 0.32 14.64 0.0 0.94 0.0 0.39 0.0 0.0
61.82 10.36 11.09 0.21 14.5 0.0 0.42 0.0 0.26 0.0 0.0
62.04 10.11 10.12 0.21 14.85 0.0 1.55 0.0 0.28 0.0 0.0
62.88 9.84 9.38 0.21 14.89 0.0 1.55 0.0 0.28 0.0 0.0
62.12 10.83 6.56 0.3 16.38 0.0 1.59 0.0 0.33 0.0 0.0
61.44 10.19 11.14 0.22 14.27 0.0 1.55 0.0 0.25 0.0 0.0
61.84 10.45 9.16 0.22 15.08 0.0 1.57 0.0 0.25 0.0 0.0
61.39 11.92 8.97 0.18 14.84 0.0 0.96 0.0 0.21 0.0 0.0
61.63 11.96 8.19 0.19 14.89 0.0 0.96 0.0 0.21 0.0 0.0
61.69 11.98 8.2 0.19 14.9 0.0 0.96 0.0 0.21 0.0 0.0
61.72 11.98 8.66 0.19 14.6 0.0 0.96 0.0 0.21 0.0 0.0
60.56 11.7 9.24 0.22 15.8 0.0 1.13 0.0 0.13 0.0 0.0
61.59 12.15 9.11 0.19 14.25 0.0 0.96 0.0 0.21 0.0 0.0
60.92 12.42 9.14 0.13 14.45 0.0 1.29 0.0 0.15 0.0 0.0
62.0 12.07 7.65 0.19 14.79 0.0 1.09 0.0 0.18 0.0 0.0
61.72 12.02 8.31 0.18 14.73 0.0 1.09 0.0 0.14 0.0 0.0
60.8 13.8 7.19 0.13 14.55 0.0 1.17 0.0 0.19 0.0 0.0
62.41 12.05 7.8 0.27 14.68 0.0 0.64 0.0 0.27 0.0 0.0
62.15 12.13 8.33 0.24 14.15 0.0 1.16 0.0 0.12 0.0 0.0
62.1 12.08 7.96 0.12 14.08 0.0 1.15 0.0 0.2 0.0 0.0
60.97 12.71 7.97 0.12 14.56 0.0 1.15 0.0 0.2 0.0 0.0
61.37 11.93 9.15 0.14 14.77 0.0 0.85 0.0 0.21 0.0 0.0
61.16 11.89 8.78 0.11 15.2 0.0 1.05 0.0 0.2 0.0 0.0
62.29 12.09 7.36 0.15 14.56 0.0 1.08 0.0 0.2 0.0 0.0
60.74 13.21 6.06 0.11 16.55 0.0 1.31 0.0 0.16 0.0 0.0
68.0 8.0 7.0 6.0 9.0 0.0 0.0 0.0 0.0 0.0 0.0
66.1 10.6 1.5 6.8 11.0 0.0 0.0 0.0 1.9 0.0 0.0
68.0 8.1 4.9 8.0 9.0 0.0 0.0 0.0 0.0 0.0 0.0
68.4 10.6 9.3 7.2 3.5 0.0 0.0 0.0 0.0 0.0 0.0
68.7 9.4 10.9 6.5 3.5 0.0 0.0 0.0 0.0 0.0 0.0
70.0 8.5 10.0 5.5 5.0 0.0 0.0 0.0 0.0 0.0 0.0
64.17 14.41 9.71 10.71 0.0 0.0 0.0 0.0 0.0 0.0 0.0
65.0 5.0 0.0 5.0 0.0 0.0 0.0 0.0 20.0 0.0 5.0
65.0 5.0 0.0 5.0 0.0 0.0 0.0 0.0 20.0 0.0 2.5
63.0 7.0 0.0 5.0 0.0 0.0 0.0 0.0 20.0 0.0 5.0
65.0 5.0 0.0 5.0 0.0 0.0 0.0 0.0 19.0 0.0 5.0
65.0 5.0 0.0 15.0 0.0 0.0 0.0 0.0 10.0 0.0 5.0
65.0 5.0 2.5 5.0 0.0 0.0 0.0 0.0 19.0 0.0 2.5
65.0 5.0 5.0 5.0 0.0 0.0 0.0 0.0 20.0 0.0 0.0
61.05 13.72 11.34 0.0 11.04 2.74 0.0 0.0 0.0 0.0 0.0
60.76 13.34 10.72 0.0 13.34 0.91 0.0 0.0 0.0 0.0 0.0
60.18 13.55 9.52 0.1 14.8 1.35 0.0 0.0 0.07 0.0 0.0
68.0 10.0 0.0 14.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0
50.0 30.0 0.0 10.0 10.0 0.0 0.0 0.0 0.0 0.0 0.0
68.0 10.0 0.0 8.0 12.0 0.0 0.0 0.0 0.0 0.0 0.0
58.0 12.0 6.0 0.0 6.0 0.0 16.0 0.0 0.0 0.0 0.0
58.0 15.0 0.0 0.0 6.0 0.0 19.0 0.0 0.0 0.0 0.0
64.0 12.0 6.0 0.0 0.0 0.0 16.0 0.0 0.0 0.0 0.0
64.0 12.0 0.0 0.0 0.0 0.0 16.0 0.0 0.0 0.0 6.0
60.37 11.76 8.97 0.14 15.33 0.0 1.33 0.0 0.13 0.0 0.0
61.46 10.78 9.07 0.11 15.35 0.0 1.08 0.0 0.21 0.0 0.0
61.54 11.42 7.72 0.14 15.47 0.0 0.92 0.0 0.24 0.0 0.0
61.18 10.99 9.14 0.14 15.38 0.0 0.91 0.0 0.24 0.0 0.0
61.12 11.35 9.13 0.14 15.37 0.0 0.91 0.0 0.23 0.0 0.0
60.45 11.92 9.62 0.15 15.22 0.0 1.35 0.0 0.13 0.0 0.0
61.22 11.08 9.34 0.13 15.49 0.0 1.08 0.0 0.17 0.0 0.0
62.32 11.34 8.55 0.14 14.9 0.0 0.53 0.0 0.27 0.0 0.0
61.14 11.91 8.84 0.21 14.97 0.0 1.09 0.0 0.16 0.0 0.0
61.16 11.91 8.84 0.21 14.98 0.0 1.09 0.0 0.16 0.0 0.0
61.03 11.89 8.82 0.2 14.96 0.0 1.08 0.0 0.15 0.0 0.0
60.92 11.85 9.73 0.2 14.24 0.0 1.08 0.0 0.15 0.0 0.0
61.33 9.75 10.37 0.17 15.44 0.0 1.03 0.0 0.17 0.0 0.0
60.55 11.98 9.27 0.13 15.46 0.0 1.28 0.0 0.14 0.0 0.0
61.09 11.8 8.84 0.23 15.6 0.0 0.72 0.0 0.22 0.0 0.0
61.33 12.07 8.64 0.22 15.34 0.0 0.41 0.0 0.31 0.0 0.0
61.52 10.85 9.13 0.11 15.37 0.0 1.06 0.0 0.21 0.0 0.0
61.22 11.16 9.24 0.13 15.37 0.0 1.04 0.0 0.2 0.0 0.0
62.11 10.41 8.74 0.21 14.97 0.0 1.49 0.0 0.28 0.0 0.0
61.83 10.49 7.74 0.23 16.85 0.0 0.86 0.0 0.28 0.0 0.0
61.64 10.19 9.88 0.23 14.66 0.0 1.56 0.0 0.24 0.0 0.0
66.0 15.1 0.0 14.9 2.0 2.0 0.0 0.0 0.0 0.0 0.0
64.0 15.1 0.0 13.9 2.0 2.0 0.0 0.0 3.0 0.0 0.0
64.0 15.1 0.0 12.9 2.0 2.0 0.0 0.0 4.0 0.0 0.0
64.0 15.1 0.0 11.9 3.0 2.0 0.0 0.0 4.0 0.0 0.0
63.97 15.02 1.2 13.01 2.0 2.0 0.0 0.0 2.8 0.0 0.0
63.4 15.2 1.2 12.2 0.5 4.2 0.0 0.0 3.3 0.0 0.0
64.2 14.1 0.0 11.5 1.7 4.1 0.0 0.0 4.4 0.0 0.0
64.97 14.42 0.0 10.41 1.7 4.1 0.0 0.0 4.4 0.0 0.0
65.8 14.2 0.0 10.5 0.0 5.1 0.0 0.0 4.4 0.0 0.0
64.0 14.2 0.0 14.8 0.4 2.5 0.0 0.0 4.1 0.0 0.0
63.3 14.2 0.0 13.9 2.0 2.1 0.0 0.0 4.5 0.0 0.0
63.4 14.5 0.0 14.1 1.3 2.6 0.0 0.0 4.1 0.0 0.0
70.0 10.0 12.0 0.0 1.2 4.8 0.0 0.0 0.0 0.0 0.0
69.34 11.39 12.98 0.0 0.0 3.37 0.0 0.0 0.0 0.0 0.0
73.0 10.5 10.5 0.0 0.1 2.95 0.0 0.0 0.0 0.0 0.0
69.32 13.79 10.99 0.0 3.8 1.5 0.0 0.0 0.0 0.0 0.0
64.9 16.5 13.8 0.0 1.7 0.8 0.0 0.0 0.0 0.0 0.0
66.21 12.12 5.28 0.0 6.2 6.63 0.0 0.0 0.0 0.0 2.07
66.57 12.23 5.28 0.0 5.35 6.52 0.0 0.0 0.0 0.0 1.59
66.71 12.03 5.27 0.0 5.37 6.33 0.0 0.0 0.0 0.0 1.62
66.59 12.17 5.27 0.0 5.3 6.85 0.0 0.0 0.0 0.0 1.47
66.71 12.06 5.29 0.0 5.39 6.54 0.0 0.0 0.0 0.0 1.59
66.24 12.14 5.29 0.0 5.47 6.53 0.0 0.0 0.0 0.0 1.65
66.18 12.19 5.33 0.0 5.56 6.68 0.0 0.0 0.0 0.0 1.61
66.38 12.09 5.31 0.0 5.76 6.72 0.0 0.0 0.0 0.0 1.89
66.45 11.97 5.28 0.0 5.84 6.46 0.0 0.0 0.0 0.0 1.45
71.24 9.93 0.0 15.37 3.04 0.0 0.0 0.0 0.0 0.42 0.0
70.58 10.25 0.0 15.41 3.11 0.0 0.0 0.0 0.0 0.65 0.0
73.8 8.0 0.0 15.0 3.0 0.0 0.0 0.0 0.0 0.0 0.0
75.8 7.0 0.0 15.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0
61.04 11.88 9.75 0.21 14.27 0.0 1.09 0.0 0.16 0.0 0.0
61.37 11.37 7.07 0.08 17.37 0.0 1.45 0.0 0.11 0.0 0.0
61.64 11.42 6.66 0.11 17.45 0.0 1.35 0.0 0.13 0.0 0.0
61.4 11.71 4.59 0.13 19.45 0.0 0.98 0.0 0.2 0.0 0.0
61.64 11.57 6.71 0.14 17.28 0.0 1.05 0.0 0.2 0.0 0.0
63.84 11.03 4.23 0.15 17.98 0.0 1.15 0.0 0.2 0.0 0.0
56.87 18.83 1.09 0.21 12.87 0.9 8.62 0.0 0.17 0.0 0.0
55.12 18.24 4.13 0.2 12.51 0.87 8.33 0.0 0.17 0.0 0.0
67.01 13.31 0.02 13.74 0.02 5.79 0.0 0.0 0.01 0.0 0.0
57.41 19.2 0.04 17.65 0.02 5.33 0.0 0.0 0.25 0.0 0.0
57.08 18.79 0.05 18.36 0.05 5.31 0.0 0.0 0.26 0.0 0.0
65.52 13.59 0.04 14.25 0.77 5.62 0.0 0.0 0.1 0.0 0.0
56.88 18.36 0.06 18.88 0.04 5.41 0.0 0.0 0.26 0.0 0.0
64.37 14.72 0.02 13.43 1.01 6.18 0.0 0.0 0.2 0.0 0.0
59.94 16.54 0.03 16.84 0.07 6.43 0.0 0.0 0.07 0.0 0.0
64.48 13.96 0.03 13.21 2.1 6.04 0.0 0.0 0.1 0.0 0.0
67.79 13.01 0.04 12.74 2.76 3.49 0.0 0.0 0.1 0.0 0.0
65.72 13.68 0.05 13.9 0.02 6.28 0.0 0.0 0.25 0.0 0.0
67.63 13.22 0.04 12.61 2.87 3.45 0.0 0.0 0.1 0.0 0.0
57.1 18.54 0.07 18.7 0.01 4.99 0.0 0.0 0.49 0.0 0.0
62.5 0.0 0.0 25.0 0.0 12.5 0.0 0.0 0.0 0.0 0.0
37.5 0.0 0.0 25.0 0.0 37.5 0.0 0.0 0.0 0.0 0.0
12.5 0.0 0.0 25.0 0.0 62.5 0.0 0.0 0.0 0.0 0.0
62.5 12.5 0.0 25.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
50.0 12.5 0.0 25.0 0.0 12.5 0.0 0.0 0.0 0.0 0.0
37.5 12.5 0.0 25.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0
25.0 12.5 0.0 25.0 0.0 37.5 0.0 0.0 0.0 0.0 0.0
37.5 25.0 0.0 25.0 0.0 12.5 0.0 0.0 0.0 0.0 0.0
25.0 25.0 0.0 25.0 0.0 25.0 0.0 0.0 0.0 0.0 0.0
72.38 0.5 8.81 13.41 4.2 0.0 0.0 0.0 0.4 0.0 0.0
2.0 19.6 0.0 0.0 0.0 53.9 24.5 0.0 0.0 0.0 0.0
5.0 19.0 0.0 0.0 0.0 52.25 23.75 0.0 0.0 0.0 0.0
10.0 18.0 0.0 0.0 0.0 49.5 22.5 0.0 0.0 0.0 0.0
20.0 16.0 0.0 0.0 0.0 44.0 20.0 0.0 0.0 0.0 0.0
2.0 20.0 0.0 0.0 0.0 53.0 25.0 0.0 0.0 0.0 0.0
5.0 20.0 0.0 0.0 0.0 50.0 25.0 0.0 0.0 0.0 0.0
10.0 20.0 0.0 0.0 0.0 45.0 25.0 0.0 0.0 0.0 0.0
20.0 20.0 0.0 0.0 0.0 35.0 25.0 0.0 0.0 0.0 0.0
79.65 2.47 0.0 6.1 0.0 10.86 0.0 0.0 0.0 0.0 0.41
61.5 18.0 0.0 14.5 3.0 0.5 0.0 0.0 2.0 0.0 0.0
66.0 14.0 0.0 13.4 3.0 2.5 0.0 0.0 0.6 0.0 0.0
66.44 11.46 0.0 15.18 4.83 0.47 0.02 0.0 1.38 0.0 0.0
65.3 15.4 0.0 16.42 2.64 0.0 0.02 0.0 0.0 0.0 0.0
63.52 15.38 0.0 17.87 2.65 0.0 0.0 0.0 0.0 0.0 0.0
64.09 14.87 0.0 17.82 2.64 0.0 0.0 0.0 0.0 0.0 0.0
54.92 14.98 4.99 0.08 24.96 0.0 0.0 0.0 0.0 0.0 0.0
57.33 12.46 0.16 0.05 27.92 1.0 1.0 0.0 0.01 0.0 0.0
57.36 12.47 3.99 0.2 23.95 1.0 1.0 0.0 0.0 0.0 0.0
54.94 14.98 7.49 0.05 20.48 1.0 1.0 0.0 0.01 0.0 0.0
54.94 14.98 4.99 0.05 22.97 1.0 1.0 0.0 0.01 0.0 0.0
57.35 14.96 0.15 0.05 25.43 1.0 1.0 0.0 0.01 0.0 0.0
54.84 14.96 0.17 0.05 27.52 1.2 1.2 0.0 0.01 0.0 0.0
54.88 14.96 0.16 0.05 28.89 0.5 0.5 0.0 0.0 0.0 0.0
54.87 18.95 0.14 0.05 22.94 1.5 1.5 0.0 0.01 0.0 0.0
54.82 14.95 0.18 0.08 29.9 0.0 0.0 0.0 0.0 0.0 0.0
54.86 14.96 0.15 0.05 24.93 2.49 2.49 0.0 0.01 0.0 0.0
54.84 14.96 0.16 0.05 27.42 2.49 0.0 0.0 0.01 0.0 0.0
54.94 14.98 4.99 0.05 20.97 2.0 2.0 0.0 0.01 0.0 0.0
54.83 18.94 0.16 0.08 25.92 0.0 0.0 0.0 0.0 0.0 0.0
54.93 18.98 4.99 0.08 20.97 0.0 0.0 0.0 0.003 0.0 0.0
54.87 22.45 0.13 0.05 22.45 0.0 0.0 0.0 0.01 0.0 0.0
62.98 11.43 7.05 0.0 10.61 4.16 0.0 0.0 0.0 0.0 3.0
63.08 11.44 7.06 0.0 10.62 4.16 0.0 0.0 0.0 0.0 2.58
62.97 11.43 7.04 1.06 10.61 3.12 0.0 0.0 0.0 0.0 3.0
62.8 11.4 7.03 0.0 10.58 4.15 0.0 0.0 0.7 0.0 2.57
63.33 12.79 5.91 0.0 9.85 4.76 0.0 0.0 0.0 0.0 2.59
61.91 11.23 8.07 0.0 12.04 4.09 0.0 0.0 0.0 0.0 2.53
62.04 10.62 8.09 0.0 12.06 4.1 0.0 0.0 0.0 0.0 2.96
63.7 11.36 8.17 0.0 10.55 3.1 0.0 0.0 0.0 0.0 2.99
61.86 9.61 9.7 0.0 15.99 1.36 0.0 0.0 0.0 0.0 0.0
61.81 11.6 8.71 0.0 14.99 1.38 0.0 0.0 0.0 0.0 0.0
63.16 9.61 8.74 0.0 16.99 0.0 0.0 0.0 0.0 0.0 0.0
63.19 9.62 11.74 0.0 13.97 0.0 0.0 0.0 0.0 0.0 0.0
63.24 11.63 8.68 0.0 14.94 0.0 0.0 0.0 0.0 0.0 0.0
63.24 11.58 9.5 0.0 14.17 0.0 0.0 0.0 0.0 0.0 0.0
64.12 9.6 9.91 0.0 14.89 0.0 0.0 0.0 0.0 0.0 0.0
64.26 9.59 6.15 0.0 18.5 0.0 0.0 0.0 0.0 0.0 0.0
62.16 10.61 6.39 0.0 19.34 0.0 0.0 0.0 0.0 0.0 0.0
62.25 23.14 4.67 0.0 7.02 1.42 0.0 0.0 0.0 0.0 0.0
62.18 15.1 7.93 0.0 11.86 1.43 0.0 0.0 0.0 0.0 0.0
62.21 18.13 6.67 0.0 10.12 1.37 0.0 0.0 0.0 0.0 0.0
63.16 11.58 8.21 0.0 14.07 0.0 0.0 0.0 0.0 0.0 0.0
62.22 11.6 8.67 0.0 15.0 0.0 0.0 0.0 0.0 0.0 0.0
62.19 11.59 9.26 0.0 14.97 0.0 0.0 0.0 0.0 0.0 0.0
72.94 11.34 7.21 0.0 3.06 0.3 0.0 0.0 0.0 0.0 4.47
68.85 12.3 8.24 0.0 3.28 5.69 0.0 0.0 0.0 0.0 0.86
69.65 11.61 8.2 0.0 3.26 5.66 0.0 0.0 0.0 0.0 0.86
69.24 12.37 7.1 0.0 3.29 5.72 0.0 0.0 0.0 0.0 0.87
69.03 12.33 9.44 0.0 1.64 5.7 0.0 0.0 0.0 0.0 0.43
69.27 11.54 9.33 0.0 3.24 5.63 0.0 0.0 0.0 0.0 0.85
62.16 10.32 7.27 0.19 17.1 0.0 1.26 0.0 0.19 0.0 0.0
60.96 10.04 12.65 0.23 13.92 0.0 1.23 0.0 0.25 0.0 0.0
66.41 11.46 0.0 15.19 4.83 0.47 0.04 0.0 1.38 0.0 0.0
66.26 3.32 1.05 14.55 14.13 0.0 0.0 0.0 0.69 0.0 0.0
66.75 11.42 0.0 15.66 4.81 0.46 0.0 0.0 0.69 0.0 0.0
64.34 12.01 0.0 16.12 6.39 0.93 0.0 0.0 0.0 0.0 0.0
71.2 1.05 9.1 12.45 5.89 0.0 0.0 0.0 0.31 0.0 0.0
65.12 10.43 0.0 15.53 8.32 0.0 0.0 0.0 0.6 0.0 0.0
66.35 3.31 1.05 14.51 14.09 0.0 0.0 0.0 0.69 0.0 0.0
57.19 16.29 0.0 17.12 2.69 0.0 0.0 0.0 0.0 6.66 0.0
65.38 15.39 0.0 16.41 2.64 0.0 0.0 0.0 0.0 0.0 0.0
67.75 7.85 7.58 0.0 11.77 3.98 0.0 0.0 0.0 0.0 0.0
67.99 8.04 5.42 0.0 12.32 4.19 0.0 0.0 0.0 0.0 0.0
67.67 7.3 8.23 0.0 11.45 3.98 0.0 0.0 0.0 0.0 0.0
68.65 7.04 5.4 0.0 12.28 4.18 0.0 0.0 0.0 0.0 0.0
67.69 7.86 5.17 0.0 13.45 4.16 0.0 0.0 0.0 0.0 0.0
69.53 7.55 4.29 0.0 13.45 3.1 0.0 0.0 0.0 0.0 0.0
67.4 8.06 6.55 0.0 11.42 4.65 0.0 0.0 0.0 0.0 0.0
68.41 7.33 5.13 0.0 13.83 3.7 0.0 0.0 0.0 0.0 0.0
67.34 6.8 7.65 0.0 12.47 3.96 0.0 0.0 0.0 0.0 0.0
68.79 7.46 4.16 0.0 14.61 2.91 0.0 0.0 0.0 0.0 0.0
69.37 7.03 4.81 0.0 13.53 3.43 0.0 0.0 0.0 0.0 0.0
68.74 8.26 4.53 0.0 13.21 3.29 0.0 0.0 0.0 0.0 0.0
69.33 13.5 4.0 0.0 5.0 1.5 0.0 0.0 0.0 0.0 4.5
68.03 11.0 8.9 0.5 2.0 8.9 0.0 0.0 0.0 0.0 0.0
